# Architecture 2.0: Granular Silicon Errata & Defect Archaeology Dataset
# Extraction Timestamp: 2026-08-24T09:39:07.847358+00:00
# Total Processor Families: 19
# Total Itemized Errata: 1771
# Primary Source Documents & Cryptographic Hashes (SHA256):
#   - Broadwell-EP              | 334165-007US       | SHA256: aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d | https://cdrdv2.intel.com/v1/dl/getContent/334165
#   - Skylake-SP                | 336065-017US       | SHA256: 0b4429daf3a28ba81d9da8fc739df208370f75cf2ec1588492418c181c3add1b | https://cdrdv2.intel.com/v1/dl/getContent/336065
#   - Cascade Lake              | 338848-016US       | SHA256: 49ba22ce4851f6c44245ea94e7ee3273bb447f0ba34c0238c5d71eb6e39f1940 | https://cdrdv2.intel.com/v1/dl/getContent/338848
#   - Ice Lake-SP               | 637780-008US       | SHA256: b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3 | https://cdrdv2.intel.com/v1/dl/getContent/637780
#   - Sapphire Rapids           | 772415-022US       | SHA256: ab8c4f13e7e0560ab91bbc08652457ce274240d1c1c906ed59cbc7e8f4039454 | https://cdrdv2.intel.com/v1/dl/getContent/772415
#   - Emerald Rapids            | 793902-008US       | SHA256: 8291e69871b384d2b7af27854fb62fd4c417fe2092cff4fa4d9e8678f6c1e33e | https://cdrdv2.intel.com/v1/dl/getContent/793902
#   - Coffee Lake               | 337346-015US       | SHA256: 454ba48aa5b74f63764e38f17c82bbc6ad2acb621304ba1b41655a1846d5e5f4 | https://cdrdv2.intel.com/v1/dl/getContent/337346
#   - Ice Lake-U / Comet Lake   | 341079-011US       | SHA256: e8b42aac9d0af23eefee822acc8442bd544f56c53070b4b91f38e029b91e753c | https://cdrdv2.intel.com/v1/dl/getContent/341079
#   - Rocket Lake               | 634808-005US       | SHA256: 7e28cacfd053acaf1ec4e007702f09e1aa449d2bc6c945908160765d439c9c33 | https://cdrdv2.intel.com/v1/dl/getContent/634808
#   - Tiger Lake                | 631123-010US       | SHA256: 9eaacfd64a426fa384034a91a73d59b5262ce2d01381d71429adfad4779f3e4f | https://cdrdv2.intel.com/v1/dl/getContent/631123
#   - Alder Lake                | 682436-037US       | SHA256: ee18ebef2274e289f20d364f2046aefdfc9d1626e89994ceebc2ab99a561d6f0 | https://cdrdv2.intel.com/v1/dl/getContent/682436
#   - Raptor Lake               | 740518-019US       | SHA256: bb06d3c89d30b12dae667bb342c0366db6efdda7e5ec8e0683678af399b4f167 | https://cdrdv2.intel.com/v1/dl/getContent/740518
#   - Meteor Lake               | 792254-009US       | SHA256: 98f4ca933df0fe632c71cc13013b1b24c4e4ee6569ab5285a5e60d2d41618804 | https://cdrdv2.intel.com/v1/dl/getContent/792254
#   - Lunar Lake                | 827538-003US       | SHA256: 26a3fc9ce5c83636d9b2c89f6dcdbac0b394dc30676fad10d9571e506b65a24b | https://cdrdv2.intel.com/v1/dl/getContent/827538
#   - Arrow Lake                | 834774-001US       | SHA256: b6426e3432838dbe19ba8abc99da0075df1c0aa688d3c599c6b6a07c72789805 | https://cdrdv2.intel.com/v1/dl/getContent/834774
#   - Zen 1 (Naples)            | 55449 Rev 1.21     | SHA256: 9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f | https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content
#   - Zen 2 (Rome)              | 56323 Rev 1.15     | SHA256: db6c4662272e0278b1a7e89bed3d17a600b15e07f18063fb648c281e7fe2bfff | https://docs.amd.com/api/khub/documents/V2_PYRjhtUCkuQy_LbO5Zg/content
#   - Zen 4 (Genoa)             | 57926 Rev 1.09     | SHA256: 0244dcb4d3ca209782518909ca17860b455046c32b5035864398733e795c8da5 | https://docs.amd.com/api/khub/documents/aBaGVEhC_kN7n61TYp_76A/content
#   - Zen 5 (Turin)             | 58730 Rev 1.03     | SHA256: fd66fb68ffdd58fbff75ad7354622ef4e2fd64002817d2daaf4eecbd13e7105d | https://docs.amd.com/api/khub/documents/l7TodT1HuS0vIc3~4AgUvw/content
#
processor_name,vendor,launch_year,erratum_id,title,subsystem_category,symptom,workaround_type,status,source_doc_id,source_doc_url,source_doc_sha256,extraction_timestamp
Broadwell-EP,Intel,2016,BDX50,Processor Core Ratio Changes While in Probe Mode May Result in a Hang,Cache Coherence / NoC,System Hang / Deadlock,Doc Waiver / No Fix,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX51,Processor Does Not Check IRTE Reserved Bits,Virtualization / MMU / IOMMU,Unexpected Exception / Crash,OS / Compiler Flag,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX52,PCIe* TPH Request Capability Structure Incorrectly Advertises Device Specific Mode as Supported,PCIe / CXL / Platform IO,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX53,Package C3 State or Deeper May Lead to a Reset,Power / DVFS / Clocking,Machine Check Exception (MCE),Microcode Patch,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX54,VMX-Preemption Timer May Stop Operating When ACC Is Enabled,Virtualization / MMU / IOMMU,Unexpected Exception / Crash,Microcode Patch,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX55,Intel ® Advanced Vector Extensions (Intel® AVX) Workloads May Exceed ICCMAX Limits,Memory Hierarchy,Unexpected Exception / Crash,Microcode Patch,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX56,Writing MSR_ERROR_CONTROL May Cause a #GP,Cache Coherence / NoC,System Hang / Deadlock,Microcode Patch,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX57,Enabling ACC in VMX Non-Root Operation May Cause System Instability,Virtualization / MMU / IOMMU,Unexpected Exception / Crash,OS / Compiler Flag,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX58,A Spurious Patrol Scrub Error May Be Logged,Cache Coherence / NoC,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX59,Performance Monitoring Counters May Produce Incorrect Results for BR_INST_RETIRED Event on Logical Processor,Debug / Trace / Telemetry,Silent Data Corruption (SDC),Doc Waiver / No Fix,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX60,An APIC Timer Interrupt During Core C6 Entry May Be Lost,Power / DVFS / Clocking,System Hang / Deadlock,Microcode Patch,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX61,Processor Instability May Occur When Using The PECI RdIAMSR Command,PCIe / CXL / Platform IO,System Hang / Deadlock,Microcode Patch,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX62,A #VE May Not Invalidate Cached Translation Information,Virtualization / MMU / IOMMU,System Hang / Deadlock,Microcode Patch,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX63,Package C-state Transitions While Inband PECI Accesses Are in Progress May Cause Performance Degradation,PCIe / CXL / Platform IO,Performance Degradation,Microcode Patch,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX64,"Attempting Concurrent Enabling of Intel ® PT With LBR, BTS, or BTM Results in a #GP",Debug / Trace / Telemetry,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX65,A DDR4 C/A Parity Error in Lockstep Mode May Result in a Spurious Uncorrectable Error,PCIe / CXL / Platform IO,Machine Check Exception (MCE),Doc Waiver / No Fix,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX66,Cores May be Unable to Reach Maximum Turbo Frequency,PCIe / CXL / Platform IO,Unexpected Exception / Crash,Microcode Patch,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX67,PEBS Record May Be Generated After Being Disabled,Virtualization / MMU / IOMMU,Unexpected Exception / Crash,Microcode Patch,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX68,Removed Due to Duplication of BDX76,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX69,Removed Due to Inapplicability,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX70,Removed Due to Duplication of BDX72,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX71,PEBS EventingIP Field May Be Incorrect Under Certain Conditions,Debug / Trace / Telemetry,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX72,Turbo May Be Delayed After Exiting C6 When Using HWP,Power / DVFS / Clocking,Unexpected Exception / Crash,Microcode Patch,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX73,Writing The IIO_LLC_WAYS MSR Results in an Incorrect Value,Cache Coherence / NoC,Unexpected Exception / Crash,Microcode Patch,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX74,RF May Be Incorrectly Set in the EFLAGS That Is Saved on a Fault in PEBS or BTS,Debug / Trace / Telemetry,Unexpected Exception / Crash,OS / Compiler Flag,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX75,The System May Hang When Executing a Complex Sequence of Locked Instructions,Memory Hierarchy,System Hang / Deadlock,Microcode Patch,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX76,Using Intel ® TSX Instructions May Lead to Unpredictable System Behavior,Memory Hierarchy,Unexpected Exception / Crash,Microcode Patch,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX77,Data Breakpoint Coincident With a Machine Check Exception May be Lost,Virtualization / MMU / IOMMU,Machine Check Exception (MCE),Doc Waiver / No Fix,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX78,Internal Parity Errors May Incorrectly Report Overflow in the IA32_MC0_STATUS MSR,Execution Units / ALU,Machine Check Exception (MCE),Doc Waiver / No Fix,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX79,Incorrect VMCS Used for PML-Index field on VMX Transitions Into and Out of SMM,Virtualization / MMU / IOMMU,Unexpected Exception / Crash,OS / Compiler Flag,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX80,An APIC Timer Interrupt During Core C6 Entry May Be Lost,Power / DVFS / Clocking,System Hang / Deadlock,Microcode Patch,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX81,Inband PECI Concurrent With OS Patch Load May Result in Incorrect Throttling Causing Reduced System Performance,PCIe / CXL / Platform IO,Unexpected Exception / Crash,Microcode Patch,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX82,An Intel ® Hyper-Threading Technology (Intel® HT Technology) Enabled Processor May Exhibit Internal Parity Errors or Unpredictable System Behavior,Memory Hierarchy,Machine Check Exception (MCE),Microcode Patch,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX83,IA32_MC4_STATUS.VAL May be Incorrectly Cleared by Warm Reset,Memory Hierarchy,Machine Check Exception (MCE),Microcode Patch,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX84,Some DRAM And L3 Cache Performance Monitoring Events May Undercount,Debug / Trace / Telemetry,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX85,An x87 Store Instruction Which Pends #PE While EPT Is Enabled May Lead to an Unexpected Machine Check and/or Incorrect x87 State Information,Virtualization / MMU / IOMMU,Machine Check Exception (MCE),Doc Waiver / No Fix,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX86,Load Latency Performance Monitoring Facility May Stop Counting,Debug / Trace / Telemetry,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX87,General-Purpose Performance Monitoring Counters 4-7 Will Not Increment Do Not Count With USR Mode Only Filtering,Debug / Trace / Telemetry,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX88,Writing MSR_LASTBRANCH_x_FROM_IP and MSR_LER_FROM_LIP May #GP When Intel® TSX Is Not Supported,Execution Units / ALU,Unexpected Exception / Crash,Microcode Patch,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX89,APIC Timer Interrupt May Not be Generated at the Correct Time In TSC-Deadline Mode,Memory Hierarchy,Unexpected Exception / Crash,Microcode Patch,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX90,Loading Microcode Updates or Executing an Authenticated Code Module May Result in a System Hang,Power / DVFS / Clocking,System Hang / Deadlock,Microcode Patch,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX91,NVDIMM Data May Not be Preserved Correctly on Power Loss or ADR Activation,PCIe / CXL / Platform IO,Unexpected Exception / Crash,Microcode Patch,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX92,Link Down Events Behind PCIe* Device Connected to CPU Root Ports Can Cause CTO > 50ms on Other Root Ports,PCIe / CXL / Platform IO,Unexpected Exception / Crash,OS / Compiler Flag,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX93,Reads From MSR_LER_TO_LIP May Not Return a Canonical Address,Execution Units / ALU,Unexpected Exception / Crash,Microcode Patch,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX94,Processor May Hang After Multiple Microcode Updates Loaded,Memory Hierarchy,System Hang / Deadlock,Microcode Patch,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX95,"In eMCA2 Mode, When the Retirement Watchdog Timeout Occurs CATERR# May be Asserted",Execution Units / ALU,System Hang / Deadlock,Doc Waiver / No Fix,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX96,Systems That Enable Both OSB and IODC May Exhibit Unexpected System Behavior,Cache Coherence / NoC,Unexpected Exception / Crash,OS / Compiler Flag,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX97,MBM Counters May Report System Memory Bandwidth Incorrectly,Execution Units / ALU,Unexpected Exception / Crash,OS / Compiler Flag,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX98,"When Operating at Maximum Turbo Frequencies, The Processor May Hang",Virtualization / MMU / IOMMU,System Hang / Deadlock,OS / Compiler Flag,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX99,A Pending Fixed Interrupt May Be Dispatched Before an Interrupt of The Same Priority Completes,PCIe / CXL / Platform IO,Unexpected Exception / Crash,Microcode Patch,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX100,Instruction Fetch May Cause Machine Check if Page Size Was Changed Without Invalidation,Cache Coherence / NoC,System Hang / Deadlock,OS / Compiler Flag,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX101,Overflow Flag in IA32_MC0_STATUS MSR May Be Incorrectly Set,Execution Units / ALU,Machine Check Exception (MCE),Doc Waiver / No Fix,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX102,PECI RdIAMSR() to Non-existent MSR Might Result in IERR,PCIe / CXL / Platform IO,Machine Check Exception (MCE),Microcode Patch,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Broadwell-EP,Intel,2016,BDX103,Retried PECI PCIConfigLocal Register Accesses May Not Operate Correctly,PCIe / CXL / Platform IO,Silent Data Corruption (SDC),Doc Waiver / No Fix,No Fix Planned,334165-007US,https://cdrdv2.intel.com/v1/dl/getContent/334165,aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d,2026-08-24T09:39:07.847358+00:00
Skylake-SP,Intel,2017,SKX1,A CAP Error While Entering Package C6 Might Cause DRAM to Fail to Enter Self-Refresh (Intel® Xeon® Processor Scalable Family),Power / DVFS / Clocking,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,336065-017US,https://cdrdv2.intel.com/v1/dl/getContent/336065,0b4429daf3a28ba81d9da8fc739df208370f75cf2ec1588492418c181c3add1b,2026-08-24T09:39:07.847358+00:00
Skylake-SP,Intel,2017,SKX2,PCI Express* (PCIe*) Lane Error Status Register Might Log False Correctable Error (Intel® Xeon® Processor SP),PCIe / CXL / Platform IO,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,336065-017US,https://cdrdv2.intel.com/v1/dl/getContent/336065,0b4429daf3a28ba81d9da8fc739df208370f75cf2ec1588492418c181c3add1b,2026-08-24T09:39:07.847358+00:00
Skylake-SP,Intel,2017,SKX3,"In Memory Mirror Mode, DataErrorChunk Field Might be Incorrect (Intel Xeon Processor SP)",PCIe / CXL / Platform IO,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,336065-017US,https://cdrdv2.intel.com/v1/dl/getContent/336065,0b4429daf3a28ba81d9da8fc739df208370f75cf2ec1588492418c181c3add1b,2026-08-24T09:39:07.847358+00:00
Skylake-SP,Intel,2017,SKX4,Intel® Resource Director Technology (Intel® RDT) MBM Does Not,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,336065-017US,https://cdrdv2.intel.com/v1/dl/getContent/336065,0b4429daf3a28ba81d9da8fc739df208370f75cf2ec1588492418c181c3add1b,2026-08-24T09:39:07.847358+00:00
Skylake-SP,Intel,2017,SKX5,Intel® Ultra Path Interconnect (Intel® UPI) Initialization Aborts Might,Cache Coherence / NoC,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,336065-017US,https://cdrdv2.intel.com/v1/dl/getContent/336065,0b4429daf3a28ba81d9da8fc739df208370f75cf2ec1588492418c181c3add1b,2026-08-24T09:39:07.847358+00:00
Skylake-SP,Intel,2017,SKX6,PCIe Port Might Incorrectly Log Malformed_TLP Error (Intel Xeon Processor SP),PCIe / CXL / Platform IO,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,336065-017US,https://cdrdv2.intel.com/v1/dl/getContent/336065,0b4429daf3a28ba81d9da8fc739df208370f75cf2ec1588492418c181c3add1b,2026-08-24T09:39:07.847358+00:00
Skylake-SP,Intel,2017,SKX7,CMCI Might Not be Signaled for Corrected Error (Intel Xeon Processor Scalable Family),Memory Hierarchy,Machine Check Exception (MCE),Microcode Patch,No Fix Planned,336065-017US,https://cdrdv2.intel.com/v1/dl/getContent/336065,0b4429daf3a28ba81d9da8fc739df208370f75cf2ec1588492418c181c3add1b,2026-08-24T09:39:07.847358+00:00
