# SYNTHETIC DATA. NOT A MEASUREMENT. DO NOT CITE AS EVIDENCE.
# Every numeric value in this file was generated by _gaussian_noise(key, mean, sigma)
# in data/scrapers/mine_eda_seed_dispersion.py.
# No EDA tool was invoked. The OpenROAD, Yosys and OpenSTA version strings in the original header are literals in the generating script. For a real measurement of the same phenomenon see data/studies/06-eda-seed-dispersion/openroad_gcd_placement_seed_pilot.csv
#
# Retained only so the illustrative figure that used it can be traced and withdrawn.
# Quarantined 2026-09-03. See FABRICATED-CLAIM-TRACE.md at the repo root.
#
design_name,toolchain,process_node,random_seed,thread_count,os_kernel,clock_period_ns,worst_negative_slack_ns,total_negative_slack_ns,cell_area_um2,total_wirelength_um,runtime_s,peak_memory_mb,drc_violations,dispersion_spread_pct,qor_composite_score,extraction_timestamp
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,33,1,Darwin 26.4.0 (macOS),6.5,-0.1249,-0.843,345510.81,2516621.2,200.82,701.7,0,-2.457,1.0006,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,34,4,Linux 5.15.0-generic,6.5,-0.1176,-0.9,345976.11,2635746.8,80.44,819.7,0,2.161,1.0234,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,35,8,Linux 6.6.14-generic,6.5,-0.1479,-1.864,342511.62,2583006.9,40.95,867.2,0,0.117,1.0129,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,36,16,Darwin 26.4.0 (macOS),6.5,0.0119,0.0,345468.44,2638875.8,31.69,935.0,0,2.282,1.0127,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,37,1,Linux 5.15.0-generic,6.5,0.0298,0.0,343947.9,2555959.4,190.9,704.5,0,-0.932,0.9953,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,38,4,Linux 6.6.14-generic,6.5,0.1396,0.0,344173.62,2504797.9,67.15,812.5,0,-2.915,0.9856,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,1,1,Linux 5.15.0-generic,0.6,-0.0092,-0.075,12709.35,92837.0,159.13,610.5,0,-0.175,1.0109,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,2,4,Linux 6.6.14-generic,0.6,0.0123,0.0,12830.29,94709.4,61.59,723.4,0,1.838,1.0147,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,3,8,Darwin 26.4.0 (macOS),0.6,0.0165,0.0,12585.85,93757.5,40.86,763.3,0,0.815,1.0037,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,4,16,Linux 5.15.0-generic,0.6,-0.0094,-0.11,12531.41,92978.9,25.17,828.1,0,-0.023,1.0077,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,5,1,Linux 6.6.14-generic,0.6,0.0086,0.0,12628.86,93407.5,156.66,624.4,0,0.438,1.0029,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,6,4,Darwin 26.4.0 (macOS),0.6,0.0069,0.0,12668.15,90654.0,67.44,723.3,0,-2.523,0.989,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,7,8,Linux 5.15.0-generic,0.6,0.0056,0.0,12626.69,93799.2,41.16,765.3,0,0.859,1.0049,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,8,16,Linux 6.6.14-generic,0.6,0.0173,0.0,12595.87,88158.9,25.53,821.4,0,-5.205,0.9739,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,9,1,Darwin 26.4.0 (macOS),0.6,0.0299,0.0,12430.95,88579.7,187.12,613.7,0,-4.753,0.9722,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,10,4,Linux 5.15.0-generic,0.6,0.0012,0.0,12511.26,91563.5,67.06,707.9,0,-1.545,0.9902,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,11,8,Linux 6.6.14-generic,0.6,0.018,0.0,12699.91,92303.6,39.14,760.9,0,-0.749,0.9986,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,12,16,Darwin 26.4.0 (macOS),0.6,0.0095,0.0,12754.45,95784.7,26.11,817.3,0,2.994,1.0186,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,13,1,Linux 5.15.0-generic,0.6,0.0039,0.0,12565.63,93247.4,156.32,610.4,0,0.266,1.0005,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,14,4,Linux 6.6.14-generic,0.6,0.0053,0.0,12695.55,93806.2,64.12,721.8,0,0.867,1.0066,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,15,8,Darwin 26.4.0 (macOS),0.6,0.0168,0.0,12661.62,96300.3,62.38,763.5,6,3.549,1.0192,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,16,16,Linux 5.15.0-generic,0.6,0.0229,0.0,12831.41,95949.9,25.07,816.4,0,3.172,1.0214,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,17,1,Linux 6.6.14-generic,0.6,0.0048,0.0,12585.68,93711.7,158.8,624.9,0,0.765,1.0035,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,18,4,Darwin 26.4.0 (macOS),0.6,0.0126,0.0,12625.39,93230.5,69.38,714.9,0,0.248,1.0018,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,19,8,Linux 5.15.0-generic,0.6,0.0114,0.0,12710.81,93827.6,46.18,774.8,0,0.89,1.0071,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,20,16,Linux 6.6.14-generic,0.6,0.0178,0.0,12681.02,92199.2,23.63,827.8,0,-0.861,0.9976,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,21,1,Darwin 26.4.0 (macOS),0.6,0.0188,0.0,12573.37,90792.7,168.39,624.2,0,-2.373,0.9875,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,22,4,Linux 5.15.0-generic,0.6,0.0247,0.0,12637.65,91195.4,70.48,715.1,0,-1.94,0.9912,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,23,8,Linux 6.6.14-generic,0.6,0.003,0.0,12618.26,91895.4,39.61,758.0,0,-1.188,0.9945,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,24,16,Darwin 26.4.0 (macOS),0.6,0.0066,0.0,12766.62,93738.1,27.87,827.6,0,0.794,1.0079,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,25,1,Linux 5.15.0-generic,0.6,0.0269,0.0,12699.42,91956.6,164.95,625.3,0,-1.122,0.9968,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,26,4,Linux 6.6.14-generic,0.6,0.0013,0.0,12798.21,93072.4,68.72,725.6,0,0.078,1.0051,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,27,8,Darwin 26.4.0 (macOS),0.6,0.0093,0.0,12766.39,88451.3,41.98,759.5,0,-4.891,0.9795,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,28,16,Linux 5.15.0-generic,0.6,0.0017,0.0,12615.77,90196.8,24.31,820.9,0,-3.014,0.9853,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,29,1,Linux 6.6.14-generic,0.6,0.0171,0.0,12625.99,92637.4,169.37,616.7,0,-0.39,0.9987,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,30,4,Darwin 26.4.0 (macOS),0.6,0.0011,0.0,12668.65,89307.6,67.72,722.8,0,-3.97,0.9818,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,31,8,Linux 5.15.0-generic,0.6,0.0167,0.0,12566.7,91158.6,37.08,766.1,0,-1.98,0.9893,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,32,16,Linux 6.6.14-generic,0.6,-0.0025,-0.015,12556.3,91996.4,24.69,814.1,0,-1.079,0.9961,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,33,1,Darwin 26.4.0 (macOS),0.6,-0.0052,-0.04,12601.51,93587.3,185.72,612.0,0,0.632,1.0084,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,34,4,Linux 5.15.0-generic,0.6,0.0053,0.0,12491.55,93479.3,66.53,727.8,0,0.515,1.0,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,35,8,Linux 6.6.14-generic,0.6,-0.0032,-0.032,12645.95,91364.9,39.57,772.8,0,-1.758,0.9955,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,36,16,Darwin 26.4.0 (macOS),0.6,0.0077,0.0,12689.24,94525.5,27.21,807.9,0,1.64,1.0103,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,37,1,Linux 5.15.0-generic,0.6,-0.0032,-0.02,12716.53,91589.5,147.72,620.9,0,-1.517,0.9984,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,38,4,Linux 6.6.14-generic,0.6,-0.0064,-0.072,12699.75,93866.4,58.07,715.8,0,0.932,1.0134,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,1,1,Linux 5.15.0-generic,1.6,0.0659,0.0,21058.84,143687.9,26.62,144.0,0,-1.584,0.9915,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,2,4,Linux 6.6.14-generic,1.6,0.056,0.0,20959.35,140878.2,10.43,165.9,0,-3.508,0.9805,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,3,8,Darwin 26.4.0 (macOS),1.6,0.0717,0.0,21396.09,145034.0,7.19,174.3,0,-0.662,1.0009,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,4,16,Linux 5.15.0-generic,1.6,0.0676,0.0,21129.76,137976.9,4.48,185.3,0,-5.495,0.9729,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,5,1,Linux 6.6.14-generic,1.6,0.0456,0.0,21066.55,144030.4,24.87,142.8,0,-1.349,0.9928,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,6,4,Darwin 26.4.0 (macOS),1.6,0.0904,0.0,21046.67,142997.1,11.79,165.7,0,-2.057,0.989,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,7,8,Linux 5.15.0-generic,1.6,0.0641,0.0,21312.57,143908.3,6.56,176.9,0,-1.433,0.9959,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,8,16,Linux 6.6.14-generic,1.6,0.0911,0.0,21002.28,141433.0,4.2,186.5,0,-3.128,0.983,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,9,1,Darwin 26.4.0 (macOS),1.6,0.0691,0.0,21397.21,150067.2,31.01,143.3,0,2.786,1.0182,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,10,4,Linux 5.15.0-generic,1.6,0.0989,0.0,20885.81,145700.2,10.11,163.9,0,-0.205,0.9959,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,11,8,Linux 6.6.14-generic,1.6,0.0728,0.0,21334.72,146294.0,6.71,177.1,0,0.201,1.0043,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,12,16,Darwin 26.4.0 (macOS),1.6,0.1066,0.0,21126.16,143063.8,4.61,186.8,0,-2.011,0.9903,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,13,1,Linux 5.15.0-generic,1.6,0.0748,0.0,21133.77,146522.6,29.81,142.6,0,0.358,1.0023,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,14,4,Linux 6.6.14-generic,1.6,0.039,0.0,21127.02,147341.2,10.23,164.7,0,0.919,1.005,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,15,8,Darwin 26.4.0 (macOS),1.6,0.0529,0.0,21152.97,148313.9,7.62,174.9,0,1.585,1.0087,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,16,16,Linux 5.15.0-generic,1.6,0.0462,0.0,21084.36,149885.2,5.04,185.7,3,2.661,1.0131,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,17,1,Linux 6.6.14-generic,1.6,0.0543,0.0,21216.38,149807.9,23.7,142.9,0,2.608,1.0147,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,18,4,Darwin 26.4.0 (macOS),1.6,0.0409,0.0,21408.6,151002.8,11.87,165.3,0,3.427,1.0215,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,19,8,Linux 5.15.0-generic,1.6,0.0568,0.0,20890.88,146632.9,6.45,178.2,0,0.434,0.9992,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,20,16,Linux 6.6.14-generic,1.6,0.091,0.0,21099.96,141301.0,4.01,189.8,0,-3.218,0.9839,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,21,1,Darwin 26.4.0 (macOS),1.6,0.0766,0.0,21269.59,147230.8,26.47,143.0,0,0.843,1.0066,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,22,4,Linux 5.15.0-generic,1.6,0.0504,0.0,21070.21,139040.1,11.22,164.3,0,-4.767,0.9757,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,23,8,Linux 6.6.14-generic,1.6,0.0924,0.0,21168.58,142633.2,6.14,175.3,0,-2.306,0.9894,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,24,16,Darwin 26.4.0 (macOS),1.6,0.0406,0.0,21067.21,146710.6,4.67,186.0,0,0.487,1.002,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,25,1,Linux 5.15.0-generic,1.6,0.0963,0.0,21128.49,146795.1,29.9,140.5,0,0.545,1.0031,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,26,4,Linux 6.6.14-generic,1.6,0.0546,0.0,21068.24,146149.4,10.54,166.8,0,0.102,1.0001,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,27,8,Darwin 26.4.0 (macOS),1.6,0.061,0.0,21216.16,150196.7,9.87,177.4,4,2.874,1.016,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,28,16,Linux 5.15.0-generic,1.6,0.0311,0.0,21144.8,145020.9,4.56,187.9,0,-0.671,0.9973,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,29,1,Linux 6.6.14-generic,1.6,0.054,0.0,21346.85,144930.3,26.04,141.0,0,-0.733,0.9998,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,30,4,Darwin 26.4.0 (macOS),1.6,0.0557,0.0,21431.55,147691.2,10.59,165.5,0,1.158,1.0105,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,31,8,Linux 5.15.0-generic,1.6,0.059,0.0,20882.93,149272.3,7.05,174.5,1,2.241,1.0081,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,32,16,Linux 6.6.14-generic,1.6,0.076,0.0,21080.41,148681.6,4.21,189.0,1,1.837,1.0089,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,33,1,Darwin 26.4.0 (macOS),1.6,0.0991,0.0,21189.4,149114.7,28.92,142.2,0,2.133,1.0119,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,34,4,Linux 5.15.0-generic,1.6,0.0919,0.0,21294.22,144564.5,10.6,164.8,0,-0.983,0.9978,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,35,8,Linux 6.6.14-generic,1.6,0.0727,0.0,21164.65,151157.9,6.66,178.2,0,3.533,1.0186,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,36,16,Darwin 26.4.0 (macOS),1.6,0.0772,0.0,20888.58,144601.2,4.3,187.7,0,-0.958,0.9922,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,37,1,Linux 5.15.0-generic,1.6,0.0585,0.0,21011.75,146588.6,26.84,140.9,0,0.403,1.0008,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,38,4,Linux 6.6.14-generic,1.6,0.0268,0.0,21238.16,144864.5,9.6,164.4,0,-0.778,0.9981,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,1,1,Linux 5.15.0-generic,7.5,0.0865,0.0,44581.05,310423.2,38.59,169.1,0,-1.453,0.9933,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,2,4,Linux 6.6.14-generic,7.5,0.1632,0.0,44422.99,298949.4,14.44,192.1,0,-5.095,0.974,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,3,8,Darwin 26.4.0 (macOS),7.5,0.2912,0.0,44792.9,302712.1,9.34,204.9,0,-3.901,0.9825,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,4,16,Linux 5.15.0-generic,7.5,0.0629,0.0,44997.89,322806.6,6.01,220.8,0,2.478,1.0157,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,5,1,Linux 6.6.14-generic,7.5,0.1656,0.0,45073.68,318071.9,36.9,167.6,0,0.975,1.0087,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,6,4,Darwin 26.4.0 (macOS),7.5,0.1,0.0,44142.73,303049.2,16.59,194.4,0,-3.794,0.9786,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,7,8,Linux 5.15.0-generic,7.5,0.0904,0.0,45235.64,324606.3,8.63,207.0,0,3.05,1.0202,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,8,16,Linux 6.6.14-generic,7.5,0.0994,0.0,44647.7,334765.6,5.7,222.9,0,6.275,1.0324,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,9,1,Darwin 26.4.0 (macOS),7.5,0.05,0.0,44407.37,314455.8,40.53,166.9,0,-0.173,0.9985,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,10,4,Linux 5.15.0-generic,7.5,0.2137,0.0,44584.74,309399.4,15.24,195.6,0,-1.778,0.9917,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,11,8,Linux 6.6.14-generic,7.5,0.067,0.0,44575.19,300411.5,9.15,207.5,0,-4.631,0.9774,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,12,16,Darwin 26.4.0 (macOS),7.5,-0.1142,-1.131,44553.11,310734.6,6.05,222.3,0,-1.354,1.0027,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,13,1,Linux 5.15.0-generic,7.5,0.1679,0.0,44932.55,319039.6,39.14,169.0,0,1.282,1.0093,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,14,4,Linux 6.6.14-generic,7.5,0.125,0.0,44587.0,311335.9,14.61,194.8,0,-1.163,0.9948,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,15,8,Darwin 26.4.0 (macOS),7.5,0.0633,0.0,44549.64,312854.7,9.96,205.0,0,-0.681,0.9969,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,16,16,Linux 5.15.0-generic,7.5,0.0009,0.0,44436.75,313633.6,6.33,224.2,0,-0.434,0.9974,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,17,1,Linux 6.6.14-generic,7.5,0.0335,0.0,44107.81,316282.4,37.35,168.7,0,0.407,0.9994,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,18,4,Darwin 26.4.0 (macOS),7.5,0.2195,0.0,43848.0,319808.4,15.57,193.7,0,1.526,1.0032,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,19,8,Linux 5.15.0-generic,7.5,0.3857,0.0,44475.75,305696.1,9.48,205.8,0,-2.954,0.9851,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,20,16,Linux 6.6.14-generic,7.5,0.172,0.0,44737.45,297103.6,6.14,218.3,0,-5.681,0.9732,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,21,1,Darwin 26.4.0 (macOS),7.5,0.0853,0.0,45196.09,329177.4,42.39,166.5,0,4.501,1.0272,2026-08-24T09:47:07.545834+00:00
DynamicNode_NoC,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,22,4,Linux 5.15.0-generic,7.5,0.0056,0.0,44411.41,319508.9,15.83,192.6,0,1.431,1.0066,2026-08-24T09:47:07.545834+00:00
