corpus_category,dataset_name,repository_url,repository_commit,source_path,source_sha256,module_name,clean_loc,concrete_syntax_nodes,concrete_syntax_depth,syntax_diagnostic_count,syntax_diagnostic_codes,syntax_tree_valid,event_control_signal_count,clock_like_event_signal_count,clock_like_event_signals,recognized_cdc_primitive_mentions,hierarchy_instantiation_count,resolved_internal_submodule_instantiations,ambiguous_internal_submodule_instantiations,internal_hierarchy_depth,extraction_timestamp
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob006_vectorr_ref.sv,45cdcb65da3b4a2c7bdc46f0b17cdd288350fdf724553b5eec8f34d42616c42c,RefModule,6,125,9,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob007_wire_ref.sv,46917be81598f8050958f924ea23056f5c06350d76d0c5dd6a625cd65986f735,RefModule,6,33,5,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob008_m2014_q4h_ref.sv,46917be81598f8050958f924ea23056f5c06350d76d0c5dd6a625cd65986f735,RefModule,6,33,5,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob009_popcount3_ref.sv,69e2707f010de1da3f810a77c8805da28b04ac6c56438290f3d8fa177a39561c,RefModule,6,79,9,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob010_mt2015_q4a_ref.sv,f9d234ca574a9b0df09f733c0fc9d08b3ff52fe3dd019ec5ae66d2a7c10c00a6,RefModule,7,52,6,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob011_norgate_ref.sv,7e159a8077f15779839547fe079d25ee534f87a8b4b63680ef1741bc4f262b3b,RefModule,7,50,6,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob012_xnorgate_ref.sv,736544bb20a35ff13647fb0029f4b06cacd5279614e6ff977758cfadb114ce8d,RefModule,7,50,6,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob013_m2014_q4e_ref.sv,9dbd9a718fb163bbb60d876b23518c9eb8d211dfc5f891aac87920da3b5b36b0,RefModule,7,50,6,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob014_andgate_ref.sv,cc937bac282c0018ca6a42e009f710be1f1824f55403a762810f67a2aa2f14df,RefModule,7,45,5,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob015_vector1_ref.sv,4a3dc3bccaa6dfb1ab3731d11ce0b3253985dcad32d10294f665871afb00afdf,RefModule,7,77,9,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob016_m2014_q4j_ref.sv,dbfde2547444cd93dd259aa37ac84ae811e0bf36c656c404594129d5683d536c,RefModule,7,75,9,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob017_mux2to1v_ref.sv,1e45bcb124de9c52b905bf1fd7c13e67648a3730c693fd3f86974c6a219f7505,RefModule,8,88,9,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob018_mux256to1_ref.sv,0b292d75ef9e56274a3143e5d99bfb3ccfa0f592831487036060568640d56713,RefModule,7,67,9,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob019_m2014_q4f_ref.sv,c92c3177993007c8cb6d72fa96527a70431a66dc655c3b422bb94ed9c9ca9c29,RefModule,7,47,5,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob020_mt2015_eq2_ref.sv,3a6624ece9483f19d94f1b361e7d648cb359cf1b17b91e4836e9a72c7b6144ae,RefModule,7,83,9,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob021_mux256to1v_ref.sv,1e40712c23700dcb47156ce6fa7809ed417fafd52e8583c323cab5a5e5fd4788,RefModule,7,139,9,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob022_mux2to1_ref.sv,7903c8758323f1f61f3aa91c96acdbcfe50df0e1f9af86dff8d744de865c3af0,RefModule,8,58,6,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob023_vector100r_ref.sv,368942232ed60c40af48fe467b9982458d2719db5b9af74242bc6fb7f0960263,RefModule,8,117,15,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob024_hadd_ref.sv,b0a112b4445b7e2b0fbcc6dbd5960bf026c62283b695b656bd61378377340c00,RefModule,8,59,5,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob025_reduction_ref.sv,2c3ed80d11c32321cb8c416c36ab78514880592e99f20a53b794cdf0944240be,RefModule,6,45,9,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob026_alwaysblock1_ref.sv,8c56a4c015ef90a231d4ed1ccd661696fed4cd6e123dc45fc768f187608d129a,RefModule,9,73,6,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob027_fadd_ref.sv,8607c120d36481ba0a8c2f6b8d71af7a7ba27b4850781b0b7326020b4046ac30,RefModule,9,71,5,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob028_m2014_q4a_ref.sv,fbf798876b0646c79e038691f58cec42fa536a59fc616b462b7115aa7fc2f8b8,RefModule,10,59,7,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob029_m2014_q4g_ref.sv,46c5adb0e545bcbeba7d3041aca7f51df223640e7dab8c8d6baa3a45d8181228,RefModule,8,65,8,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob030_popcount255_ref.sv,9159b1dda6cad0c06ec47be5bbd680dd13007eacd0ee6832c443550c8283c9bb,RefModule,10,100,10,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob031_dff_ref.sv,fbfa1604c31f03dca7217b6d4f2ce1b67e85898ec94195ea3dc460868a186e40,RefModule,10,64,6,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob032_vector0_ref.sv,afae7d42f345cf72d691d2b908e2294c99dab71f447b0906d11947a4ef1749e3,RefModule,10,95,9,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob033_ece241_2014_q1c_ref.sv,70556fcdfe57e54f5a7fe358919e697074cbf7b5f06c305b94e5b4ca8bab61ce,RefModule,10,166,10,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob034_dff8_ref.sv,f2cefccbae78a8cd532c6b66eb75eb08b60cf11497b3f89bd09bcb9d892fef69,RefModule,10,84,9,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob035_count1to10_ref.sv,16a12abd3a6d1fef7f92b3e13af89c47560f9f7ec5a529270312854946784655,RefModule,11,92,9,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob036_ringer_ref.sv,8bd1d42c007b2b463cf8888fd8109197ab8ce53059206ce6cf1589dfc4ad0cc5,RefModule,9,68,5,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob037_review2015_count1k_ref.sv,bedfffe16c74a3b58ff1021594cefc719320bc14422e7b74d12e80fe1952644e,RefModule,11,92,9,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob038_count15_ref.sv,189870e9a4af7d545ae06dfff5284ef5a61595f48cb469dabaf473bbccb95872,RefModule,11,84,9,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob039_always_if_ref.sv,5df164fd820436852f95bc1ee0067a09412148acea85b288cb7c0a8bcb0ac630,RefModule,11,113,10,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob040_count10_ref.sv,483155e5ba707375665d5f67910c053b1b3955db9b4aad743bf2d70f41da45c6,RefModule,11,92,9,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob041_dff8r_ref.sv,43fd5e0d5b05deb692cbf8480c4b52011f89021bcdf329cb9e3a984d9e6e825c,RefModule,12,98,9,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob042_vector4_ref.sv,5408b5220777f5a212a7678a353718e6374fa967530895182c22ca7b346f7c3a,RefModule,6,73,9,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob043_vector5_ref.sv,fc887ea1b3d3b1a43c2ebbc6a6d321c12c4cdee70007bf9bb4690b29198f815e,RefModule,10,156,9,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob044_vectorgates_ref.sv,c985c4e754baf171526e86dd8f130549132e148da7db7e3348c079162d8f8353,RefModule,11,133,9,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob045_edgedetect2_ref.sv,8b54c0faa026c483b2eb6fdd30f131e954366022d5d951a1ccd343e057f58df8,RefModule,11,103,9,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob046_dff8p_ref.sv,24e7078cf9aeaf5730228768d2d5131e5ff8095fdcf41e2f819cc6712cb28a72,RefModule,12,100,9,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob047_dff8ar_ref.sv,f904723d115e2409c3918d8e6d61e5604103fbca231e56a2468e4e1019fb52ce,RefModule,12,104,9,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob048_m2014_q4c_ref.sv,f143bdbb4847f35b5baa02f4c8c0242fd244b3daaf1306edd57e2c2c1c5dd908,RefModule,13,81,8,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob049_m2014_q4b_ref.sv,26f5732a1453de02b751e206f3e5d162253838f49f836289f25667d5be109c59,RefModule,13,87,8,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob050_kmap1_ref.sv,d8f2229363c7ae8748c8d9b2efb025bd5eb297f5aa9bb49a30dea271f68e8b2b,RefModule,8,60,6,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob051_gates4_ref.sv,6a1464e8f8d123092f0f437595d66df72e182f1b9d01405c623613d409fc20b6,RefModule,10,83,9,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob052_gates100_ref.sv,dcf314f2a0e23b9b47ec355193bf79d8b113cf0999883f712bb95a7335fd3e14,RefModule,10,83,9,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob053_m2014_q4d_ref.sv,2f78ec8c604efe45f02c1ed0715b79904767ecaead2e4abef29d6c96571e6537,RefModule,11,69,7,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob054_edgedetect_ref.sv,85fac5a17004cf8c6ae544ba6a3410eb38e66672c4e41cf980ac5fbe24197096,RefModule,11,105,9,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob055_conditional_ref.sv,2df6d288e7b4439de40d0225546cf1df4a17075bd577a73e6faf25f0ba6d0a2d,RefModule,14,171,9,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob056_ece241_2013_q7_ref.sv,8cc3ad47597d42a9969f00a8268f3e487bc404418060217843f7d12603d92232,RefModule,9,76,8,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob057_kmap2_ref.sv,83158896f78e373b197b40a8637334b78a01c740a0df0b2da65452a076bdc4d8,RefModule,9,113,9,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob058_alwaysblock2_ref.sv,392bc7b761c4c825747e1b85b0dcb9ebb37a6ef14844f807daf992ddd56bf7b6,RefModule,12,113,6,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob059_wire4_ref.sv,8d0689bd426e7410c382db87eb0395146ee9cf07803e20c8d8227751827cd70e,RefModule,11,97,5,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob060_m2014_q4k_ref.sv,483aa7cd86a26bfcc85ba4771341653cd341815820b7a23105e2579143c0c1ac,RefModule,15,129,12,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob061_2014_q4a_ref.sv,e3a96e912df4645f611ffbc8f596e7506af1bce98806dcdfd8ebb449a26cc583,RefModule,14,102,8,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob062_bugs_mux2_ref.sv,3735cd6a576c3ab365e0b42bcd95198b6ce609792a0ad7cb1765e12667417436,RefModule,8,88,9,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob063_review2015_shiftcount_ref.sv,745be14ac6cf96b9dfb2df944ecd6d1f9edadbcd3c740610711ad8ce1f562376,RefModule,14,128,11,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob064_vector3_ref.sv,8bc8223b5ae69ce879121668936bcf71d42baf79e2b5c85f99203e19352c6cb8,RefModule,14,232,9,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob065_7420_ref.sv,62ddb5fcc18bf18f0fc1f265d8de802f739f7217a96674b76b53139e0bc654fa,RefModule,15,140,6,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob066_edgecapture_ref.sv,e36bcc084d7672e3f76f3c485f386b9ae02341252cb27e3c4605d54a227af1fe,RefModule,15,138,12,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob067_countslow_ref.sv,0370512ff67ccc07b5159d1516972c5875b5c2d73bbe25349fb223978bc944f6,RefModule,16,125,12,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob068_countbcd_ref.sv,699702b0cbd8dead9301675e70fe23b847a58a81d5757e87af0abd26163f01ec,RefModule,16,315,16,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob069_truthtable1_ref.sv,4eb73956209794bdbb8b183514aa9cbd47ea71c54261c4a60fcebe2f8491af8b,RefModule,11,113,10,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob070_ece241_2013_q2_ref.sv,0e4448a046ef77c67a55bdc2d71cd1cd26db714b9ee658b1e539b25a65485024,RefModule,14,192,8,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob071_always_casez_ref.sv,00e69b3385011c20361f76a5f68aa225b0c1fda479444c429e0f24653f4773d5,RefModule,18,203,9,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob072_thermostat_ref.sv,11ab9eccf4df5719e600eca68d15eafd612aecec668a0ff97951f5637d56fd1b,RefModule,13,123,8,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob073_dff16e_ref.sv,ab78eb454f39cd6ac58c849a103d0f1bfb2bb51cbf5f9fdf89ebf38bdd9accbd,RefModule,18,196,13,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob074_ece241_2014_q4_ref.sv,6d58fe4253a0a4feaba24aa013ecd96fb54be1fd7b77eb026bb5355a30714055,RefModule,11,129,12,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob075_counter_2bc_ref.sv,eb3bcfc472f3979166157b577fa6ecae67722ae22eafd409a57b35c92590d0b7,RefModule,18,168,15,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob076_always_case_ref.sv,bc2d160effd6fbaf591d8adaab32f897fcc0479ea8ddb8d1eb92fb3b59cf3d23,RefModule,22,267,9,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob077_wire_decl_ref.sv,e1a5eb13111766369624ce34b5f91393b9d4cb5f9a77fc304713d884a86b172b,RefModule,14,116,5,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
AI benchmark reference RTL,VerilogEval,https://github.com/NVlabs/verilog-eval,c498220d0a52248f8e3fdffe279075215bde2da6,dataset_spec-to-rtl/Prob078_dualedge_ref.sv,7c9a025f6e11670872f06fed927fb111485bc71f8c52d7fe579508db230460a1,RefModule,13,106,8,0,,1,1,1,clk,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
